Protein,RNA,Label
P35637,AC007292.3,1
P35637,AC011498.1,1
P35637,MIR7-3HG,1
P35637,AC005523.2,1
P35637,RAB11B-AS1,1
P35637,AC092316.1,1
P35637,AC007787.2,1
P35637,AC003956.1,1
P35637,AC004257.1,1
P35637,AC005785.2,1
P35637,LINC00905,1
P35637,LINC00661,1
P35637,AC005387.2,1
P35637,AC005253.2,1
P35637,AC002306.1,1
P35637,LINC00663,1
P35637,LINC00664,1
P35637,LINC00662,1
P35637,AC005616.1,1
P35637,AC079466.1,1
P35637,AC011524.1,1
P35637,AC011524.2,1
P35637,LINC00906,1
P35637,AC008992.1,1
P35637,LINC00904,1
P35637,HPN-AS1,1
P35637,AC020907.2,1
P35637,AC002511.1,1
P35637,AF038458.3,1
P35637,LINC00665,1
P35637,ZNF571-AS1,1
P35637,AC067969.2,1
P35637,LIPE-AS1,1
P35637,L34079.3,1
P35637,DACT3-AS1,1
P35637,NAPA-AS1,1
P35637,NUCB1-AS1,1
P35637,PTOV1-AS1,1
P35637,LENG8-AS1,1
P35637,ZNF582-AS1,1
P35637,ZNF667-AS1,1
P35637,AC005498.3,1
P35637,AC006115.3,1
P35637,MIMT1,1
P35637,AC003005.2,1
P35637,AC010642.2,1
P35637,A1BG-AS1,1
P35637,AC079779.4,1
P35637,AC105393.1,1
P35637,AC092159.2,1
P35637,AC116609.1,1
P35637,AC116609.2,1
P35637,AC113607.1,1
P35637,AC144450.1,1
P35637,AC141930.2,1
P35637,AC093390.1,1
P35637,AC018685.1,1
P35637,AC011995.1,1
P35637,AC019118.2,1
P35637,TRAPPC12-AS1,1
P35637,AC012445.1,1
P35637,AC010729.1,1
P35637,LINC00487,1
P35637,RNF144A-AS1,1
P35637,AC013460.1,1
P35637,LINC00299,1
P35637,U91324.1,1
P35637,AC010969.1,1
P35637,RN7SL832P,1
P35637,AC096559.1,1
P35637,LINC00276,1
P35637,AC016730.1,1
P35637,AC068286.1,1
P35637,AC008278.2,1
P35637,MYCNOS,1
P35637,AC130710.1,1
P35637,AC106053.1,1
P35637,LINC00954,1
P35637,AC098828.2,1
P35637,AC012065.4,1
P35637,HS1BP3-IT1,1
P35637,AC011752.1,1
P35637,AC018742.1,1
P35637,AC096570.2,1
P35637,AC096570.1,1
P35637,AC012506.4,1
P35637,AC009228.1,1
P35637,DNAJC27-AS1,1
P35637,AC104699.1,1
P35637,AC013472.3,1
P35637,AC093690.1,1
P35637,AC104695.3,1
P35637,AC106870.1,1
P35637,AC009305.1,1
P35637,BIRC6-AS1,1
P35637,LINC00486,1
P35637,AC073218.2,1
P35637,AC012593.1,1
P35637,AC019064.1,1
P35637,AC006369.2,1
P35637,LINC00211,1
P35637,RMDN2-AS1,1
P35637,CYP1B1-AS1,1
P35637,SOS1-IT1,1
P35637,SLC8A1-AS1,1
P35637,AC007317.1,1
P35637,AC083949.1,1
P35637,AC016735.1,1
P35637,AC016722.2,1
P35637,AC093732.1,1
P35637,AC009234.1,1
P35637,AC010967.2,1
P35637,AC008280.3,1
P35637,AC092839.1,1
P35637,AC104781.1,1
P35637,AC007743.1,1
P35637,AC007092.1,1
P35637,AC009970.1,1
P35637,AC016747.3,1
P35637,AC093159.1,1
P35637,AC007098.1,1
P35637,AC012370.2,1
P35637,AC007389.1,1
P35637,AC007389.3,1
P35637,MEIS1-AS3,1
P35637,MEIS1-AS2,1
P35637,AC023115.1,1
P35637,AC017083.2,1
P35637,PCBP1-AS1,1
P35637,TGFA-IT1,1
P35637,ALMS1-IT1,1
P35637,DGUOK-AS1,1
P35637,BOLA3-AS1,1
P35637,DCTN1-AS1,1
P35637,LBX2-AS1,1
P35637,AC005034.3,1
P35637,AC079117.1,1
P35637,AC012494.1,1
P35637,AC010975.1,1
P35637,AC016716.2,1
P35637,AC062029.1,1
P35637,AC103563.7,1
P35637,LINC00342,1
P35637,AC159540.1,1
P35637,AC159540.2,1
P35637,AC109826.1,1
P35637,AC092168.2,1
P35637,AC013402.2,1
P35637,AC068057.1,1
P35637,AC068057.2,1
P35637,AC018730.1,1
P35637,AC010884.1,1
P35637,ST6GAL2-IT1,1
P35637,AC096669.1,1
P35637,GACAT1,1
P35637,SH3RF3-AS1,1
P35637,AC013268.5,1
P35637,AC108463.2,1
P35637,AC068491.2,1
P35637,AC068491.3,1
P35637,AC017002.1,1
P35637,AC017074.2,1
P35637,AC010982.1,1
P35637,AC009312.1,1
P35637,AC009303.3,1
P35637,STEAP3-AS1,1
P35637,AC079154.1,1
P35637,AC010976.2,1
P35637,AC140481.1,1
P35637,AC073869.7,1
P35637,AJ239322.1,1
P35637,AC010890.1,1
P35637,NCKAP5-IT1,1
P35637,AC011243.1,1
P35637,AC114763.1,1
P35637,AC092620.2,1
P35637,AC092620.3,1
P35637,AC062021.1,1
P35637,AC016710.1,1
P35637,AC078882.1,1
P35637,AC096558.1,1
P35637,AC092652.1,1
P35637,AC079584.2,1
P35637,AC016910.1,1
P35637,ZEB2-AS1,1
P35637,TEX41,1
P35637,AC023128.1,1
P35637,AC092484.1,1
P35637,AC079163.1,1
P35637,AC007364.1,1
P35637,AC019186.1,1
P35637,UPP2-IT1,1
P35637,CCDC148-AS1,1
P35637,AC005042.2,1
P35637,AC008277.1,1
P35637,AC009506.1,1
P35637,AC009313.1,1
P35637,AC008063.2,1
P35637,AC009495.2,1
P35637,AC009495.3,1
P35637,CERS6-AS1,1
P35637,AC012594.1,1
P35637,AC104088.1,1
P35637,AC078883.3,1
P35637,RAPGEF4-AS1,1
P35637,AC010894.3,1
P35637,AC010894.5,1
P35637,AC017048.2,1
P35637,AC017048.3,1
P35637,AC073636.1,1
P35637,AC074286.1,1
P35637,AC009948.5,1
P35637,TTN-AS1,1
P35637,AC093911.1,1
P35637,AC009478.1,1
P35637,AC068196.1,1
P35637,AC093639.1,1
P35637,AC007966.1,1
P35637,AC007319.1,1
P35637,OSGEPL1-AS1,1
P35637,AC006460.2,1
P35637,AC098617.1,1
P35637,AC010983.1,1
P35637,AC064834.1,1
P35637,ANKRD44-IT1,1
P35637,AC019330.1,1
P35637,SATB2-AS1,1
P35637,CFLAR-AS1,1
P35637,AC064836.3,1
P35637,AC007362.1,1
P35637,AC007383.3,1
P35637,AC010731.2,1
P35637,AC008269.2,1
P35637,KLF7-IT1,1
P35637,AC007879.1,1
P35637,AC007879.2,1
P35637,AC083900.1,1
P35637,AC019185.2,1
P35637,AC006994.2,1
P35637,AC079610.1,1
P35637,AC108066.1,1
P35637,VWC2L-IT1,1
P35637,AC012462.2,1
P35637,AC012668.2,1
P35637,LINC00607,1
P35637,AC093382.1,1
P35637,AC069155.1,1
P35637,AC098820.2,1
P35637,AC098820.3,1
P35637,AC007557.4,1
P35637,AC007557.2,1
P35637,AC007557.3,1
P35637,AC007563.1,1
P35637,DIRC3,1
P35637,AC093843.1,1
P35637,AC068489.1,1
P35637,AC010980.2,1
P35637,FBXO36-IT1,1
P35637,LINC00471,1
P35637,AC073254.1,1
P35637,AC010148.1,1
P35637,AGAP1-IT1,1
P35637,AC105760.2,1
P35637,AC107079.1,1
P35637,AC104809.2,1
P35637,BOK-AS1,1
P35637,AC114730.2,1
P35637,AC131097.3,1
P35637,SDCBP2-AS1,1
P35637,UBOX5-AS1,1
P35637,LINC00658,1
P35637,LINC00654,1
P35637,PLCB1-IT1,1
P35637,SNAP25-AS1,1
P35637,MACROD2-IT1,1
P35637,MACROD2-AS1,1
P35637,LINC00652,1
P35637,C20orf78,1
P35637,LINC00237,1
P35637,NKX2-2-AS1,1
P35637,FAM182B,1
P35637,FAM182A,1
P35637,HM13-AS1,1
P35637,ITCH-IT1,1
P35637,SNHG17,1
P35637,SNHG11,1
P35637,ZFAS1,1
P35637,OGFR-AS1,1
P35637,HAR1B,1
P35637,HAR1A,1
P35637,SAMSN1-AS1,1
P35637,AP001172.2,1
P35637,AP000962.2,1
P35637,AP000432.2,1
P35637,C21orf91-OT1,1
P35637,CHODL-AS1,1
P35637,LINC00320,1
P35637,LINC00308,1
P35637,LINC00158,1
P35637,AP000221.1,1
P35637,MIR155HG,1
P35637,LINC00515,1
P35637,LINC00113,1
P35637,LINC00314,1
P35637,LINC00161,1
P35637,LINC00189,1
P35637,BACH1-IT1,1
P35637,BACH1-AS1,1
P35637,BACH1-IT2,1
P35637,BACH1-IT3,1
P35637,GRIK1-AS1,1
P35637,AF096876.1,1
P35637,AP000253.1,1
P35637,LINC00159,1
P35637,AP000265.1,1
P35637,MIS18A-AS1,1
P35637,LINC00846,1
P35637,PAXBP1-AS1,1
P35637,AP000281.2,1
P35637,LINC00945,1
P35637,LINC00649,1
P35637,LINC00310,1
P35637,CBR3-AS1,1
P35637,HLCS-IT1,1
P35637,AP001429.1,1
P35637,TTC3-AS1,1
P35637,DSCR9,1
P35637,BRWD1-IT1,1
P35637,BRWD1-AS1,1
P35637,DSCAM-AS1,1
P35637,DSCAM-IT1,1
P35637,LINC00323,1
P35637,AP001619.2,1
P35637,ZNF295-AS1,1
P35637,AP001627.1,1
P35637,ERVH48-1,1
P35637,LINC00313,1
P35637,LINC00319,1
P35637,AP001065.2,1
P35637,LINC00334,1
P35637,LINC00315,1
P35637,AL592528.1,1
P35637,MCM3AP-AS1,1
P35637,DIP2A-IT1,1
P35637,CECR3,1
P35637,THAP7-AS1,1
P35637,ADORA2A-AS1,1
P35637,MIAT,1
P35637,TTC28-AS1,1
P35637,ZNRF3-IT1,1
P35637,ZNRF3-AS1,1
P35637,RFPL1S,1
P35637,MORC2-AS1,1
P35637,TUG1,1
P35637,RNF185-AS1,1
P35637,C22orf24,1
P35637,LARGE-IT1,1
P35637,LARGE-AS1,1
P35637,AL021707.1,1
P35637,Z83851.1,1
P35637,EFCAB6-AS1,1
P35637,LINC00229,1
P35637,LINC00899,1
P35637,LINC00898,1
P35637,C22orf34,1
P35637,CHL1-AS2,1
P35637,CHL1-AS1,1
P35637,AC090044.1,1
P35637,CNTN4-AS2,1
P35637,CNTN4-AS1,1
P35637,EGOT,1
P35637,BHLHE40-AS1,1
P35637,AC026202.3,1
P35637,AC026167.1,1
P35637,GRM7-AS3,1
P35637,GRM7-AS2,1
P35637,GRM7-AS1,1
P35637,LMCD1-AS1,1
P35637,AC018832.1,1
P35637,AC023481.1,1
P35637,SRGAP3-AS1,1
P35637,SRGAP3-AS2,1
P35637,SRGAP3-AS3,1
P35637,SRGAP3-AS4,1
P35637,PRRT3-AS1,1
P35637,GHRLOS,1
P35637,LINC00852,1
P35637,ATP2B2-IT1,1
P35637,ATP2B2-IT2,1
P35637,SLC6A1-AS1,1
P35637,LINC00620,1
P35637,FGD5-AS1,1
P35637,SH3BP5-AS1,1
P35637,EAF1-AS1,1
P35637,PLCL2-AS1,1
P35637,AC144521.1,1
P35637,ZNF385D-AS1,1
P35637,ZNF385D-AS2,1
P35637,THRB-AS1,1
P35637,LINC00692,1
P35637,RBMS3-AS3,1
P35637,RBMS3-AS2,1
P35637,RBMS3-AS1,1
P35637,OSBPL10-AS1,1
P35637,CNOT10-AS1,1
P35637,AC018359.1,1
P35637,ARPP21-AS1,1
P35637,AC097359.2,1
P35637,C3orf35,1
P35637,ACVR2B-AS1,1
P35637,ENTPD3-AS1,1
P35637,VIPR1-AS1,1
P35637,HHATL-AS1,1
P35637,CCDC13-AS1,1
P35637,SNRK-AS1,1
P35637,ZNF197-AS1,1
P35637,LARS2-AS1,1
P35637,KIF9-AS1,1
P35637,PRKAR2A-AS1,1
P35637,RHOA-IT1,1
P35637,BSN-AS1,1
P35637,U73169.1,1
P35637,ZMYND10-AS1,1
P35637,CYB561D2,1
P35637,IQCF5-AS1,1
P35637,GLYCTK-AS1,1
P35637,ESRG,1
P35637,CACNA2D3-AS1,1
P35637,ARHGEF3-AS1,1
P35637,FLNB-AS1,1
P35637,PTPRG-AS1,1
P35637,LINC00698,1
P35637,SYNPR-AS1,1
P35637,THOC7-AS1,1
P35637,PSMD6-AS2,1
P35637,PRICKLE2-AS2,1
P35637,PRICKLE2-AS3,1
P35637,ADAMTS9-AS1,1
P35637,ADAMTS9-AS2,1
P35637,MAGI1-AS1,1
P35637,FOXP1-AS1,1
P35637,FOXP1-IT1,1
P35637,LINC00877,1
P35637,LINC00870,1
P35637,PDZRN3-AS1,1
P35637,LINC00960,1
P35637,LINC00971,1
P35637,CADM2-AS2,1
P35637,CADM2-AS1,1
P35637,ST3GAL6-AS1,1
P35637,LINC00973,1
P35637,LINC00882,1
P35637,LINC00636,1
P35637,PLCXD2-AS1,1
P35637,SIDT1-AS1,1
P35637,ZBTB20-AS1,1
P35637,ZBTB20-AS2,1
P35637,ZBTB20-AS3,1
P35637,ZBTB20-AS4,1
P35637,LSAMP-AS1,1
P35637,LINC00903,1
P35637,TUSC7,1
P35637,LINC00901,1
P35637,IGSF11-AS1,1
P35637,B4GALT4-AS1,1
P35637,ARHGAP31-AS1,1
P35637,MYLK-AS1,1
P35637,MYLK-AS2,1
P35637,ITGB5-AS1,1
P35637,ALDH1L1-AS1,1
P35637,ALDH1L1-AS2,1
P35637,RUVBL1-AS1,1
P35637,DNAJB8-AS1,1
P35637,H1FX-AS1,1
P35637,AC083799.1,1
P35637,NPHP3-AS1,1
P35637,IL20RB-AS1,1
P35637,RASA2-IT1,1
P35637,ATP1B3-AS1,1
P35637,PLS1-AS1,1
P35637,SLC9A9-AS1,1
P35637,HLTF-AS1,1
P35637,WWTR1-AS1,1
P35637,SIAH2-AS1,1
P35637,CLRN1-AS1,1
P35637,ARHGEF26-AS1,1
P35637,MME-AS1,1
P35637,PLCH1-AS1,1
P35637,PLCH1-AS2,1
P35637,KCNAB1-AS2,1
P35637,KCNAB1-AS1,1
P35637,TIPARP-AS1,1
P35637,LINC00886,1
P35637,LINC00880,1
P35637,LINC00881,1
P35637,IQCJ-SCHIP1-AS1,1
P35637,TERC,1
P35637,SEC62-AS1,1
P35637,TMEM212-AS1,1
P35637,TMEM212-IT1,1
P35637,NLGN1-AS1,1
P35637,NAALADL2-AS3,1
P35637,NAALADL2-AS2,1
P35637,NAALADL2-AS1,1
P35637,TBL1XR1-AS1,1
P35637,LINC00501,1
P35637,LINC00578,1
P35637,AC090425.1,1
P35637,PEX5L-AS1,1
P35637,PEX5L-AS2,1
P35637,CCDC39-AS1,1
P35637,SOX2-OT,1
P35637,MCCC1-AS1,1
P35637,KLHL6-AS1,1
P35637,YEATS2-AS1,1
P35637,ABCC5-AS1,1
P35637,HTR3E-AS1,1
P35637,EHHADH-AS1,1
P35637,ETV5-AS1,1
P35637,LPP-AS1,1
P35637,TPRG1-AS1,1
P35637,OSTN-AS1,1
P35637,FGF12-AS1,1
P35637,FGF12-AS2,1
P35637,FGF12-AS3,1
P35637,ATP13A5-AS1,1
P35637,ATP13A4-AS1,1
P35637,OPA1-AS1,1
P35637,LINC00887,1
P35637,LINC00884,1
P35637,AC108676.1,1
P35637,TMEM44-AS1,1
P35637,XXYLT1-AS1,1
P35637,XXYLT1-AS2,1
P35637,ACAP2-IT1,1
P35637,TM4SF19-AS1,1
P35637,UBXN7-AS1,1
P35637,NCBP2-AS1,1
P35637,DLG1-AS1,1
P35637,AC024560.3,1
P35637,AC055764.1,1
P35637,LMLN-AS1,1
P35637,AC139887.4,1
P35637,AC092535.3,1
P35637,AC078852.1,1
P35637,AC078852.2,1
P35637,AC016773.1,1
P35637,NOP14-AS1,1
P35637,STX18-IT1,1
P35637,STX18-AS1,1
P35637,AC006296.1,1
P35637,LINC00504,1
P35637,TAPT1-AS1,1
P35637,SLIT2-IT1,1
P35637,AC007106.1,1
P35637,UCHL1-AS1,1
P35637,OCIAD1-AS1,1
P35637,USP46-AS1,1
P35637,DANCR,1
P35637,LNX1-AS1,1
P35637,LNX1-AS2,1
P35637,SRD5A3-AS1,1
P35637,AC107072.2,1
P35637,LINC00989,1
P35637,PCAT4,1
P35637,LINC00575,1
P35637,WDFY3-AS1,1
P35637,WDFY3-AS2,1
P35637,FAM13A-AS1,1
P35637,AC004054.1,1
P35637,STPG2-AS1,1
P35637,AC004053.1,1
P35637,AC004063.1,1
P35637,TET2-AS1,1
P35637,LEF1-AS1,1
P35637,RPL34-AS1,1
P35637,SEC24B-AS1,1
P35637,SNHG8,1
P35637,LINC00616,1
P35637,SLC7A11-AS1,1
P35637,LINC00498,1
P35637,LINC00499,1
P35637,LINC00500,1
P35637,HHIP-AS1,1
P35637,AC005150.1,1
P35637,HAND2-AS1,1
P35637,LINC00290,1
P35637,AC108142.1,1
P35637,WWC2-AS1,1
P35637,CTD-2297D10.2,1
P35637,AC034229.1,1
P35637,ANKRD33B-AS1,1
P35637,NADK2-AS1,1
P35637,GDNF-AS1,1
P35637,LIFR-AS1,1
P35637,OXCT1-AS1,1
P35637,AC025171.1,1
P35637,AC008937.2,1
P35637,AC008937.3,1
P35637,AC016644.1,1
P35637,PART1,1
P35637,C5orf64,1
P35637,MAST4-AS1,1
P35637,ZBED3-AS1,1
P35637,CTD-2201I18.1,1
P35637,ATG10-AS1,1
P35637,VCAN-AS1,1
P35637,TMEM161B-AS1,1
P35637,LINC00461,1
P35637,AC113167.1,1
P35637,AC093510.1,1
P35637,LUCAT1,1
P35637,NR2F1-AS1,1
P35637,AC008592.4,1
P35637,AC008592.5,1
P35637,RGMB-AS1,1
P35637,AC010468.2,1
P35637,STARD4-AS1,1
P35637,NREP-AS1,1
P35637,EPB41L4A-AS1,1
P35637,TRIM36-IT1,1
P35637,AC106786.1,1
P35637,ADAMTS19-AS1,1
P35637,AC034228.3,1
P35637,AC034228.2,1
P35637,AC063976.1,1
P35637,P4HA2-AS1,1
P35637,C5orf56,1
P35637,AC005355.1,1
P35637,SMAD5-AS1,1
P35637,TRPC7-AS1,1
P35637,TRPC7-AS2,1
P35637,AC005618.1,1
P35637,AC005592.1,1
P35637,ARHGAP26-AS1,1
P35637,ARHGAP26-IT1,1
P35637,PPP2R2B-IT1,1
P35637,SAP30L-AS1,1
P35637,AC106801.1,1
P35637,AC008703.1,1
P35637,AC008691.1,1
P35637,CTB-178M22.2,1
P35637,CTD-2270F17.1,1
P35637,ZNF346-IT1,1
P35637,PRR7-AS1,1
P35637,LINC00847,1
P35637,CTC-338M12.4,1
P35637,AC138035.2,1
P35637,LY86-AS1,1
P35637,ELOVL2-AS1,1
P35637,GFOD1-AS1,1
P35637,JARID2-AS1,1
P35637,E2F3-IT1,1
P35637,U91328.2,1
P35637,HCG11,1
P35637,LINC00240,1
P35637,LINC00533,1
P35637,HLA-F-AS1,1
P35637,HCG9,1
P35637,HCG17,1
P35637,HCG18,1
P35637,MDC1-AS1,1
P35637,HCG20,1
P35637,LINC00243,1
P35637,PSORS1C3,1
P35637,HCG27,1
P35637,HCP5,1
P35637,C6orf47-AS1,1
P35637,SAPCD1-AS1,1
P35637,EHMT2-AS1,1
P35637,HCG23,1
P35637,HCG24,1
P35637,HCG25,1
P35637,BTBD9-AS1,1
P35637,TDRG1,1
P35637,LINC00951,1
P35637,TRAM2-AS1,1
P35637,MLIP-IT1,1
P35637,MLIP-AS1,1
P35637,KCNQ5-IT1,1
P35637,KCNQ5-AS1,1
P35637,SNHG5,1
P35637,UFL1-AS1,1
P35637,BVES-AS1,1
P35637,OSTM1-AS1,1
P35637,LINC00222,1
P35637,TRAF3IP2-AS1,1
P35637,NCOA7-AS1,1
P35637,LINC00326,1
P35637,MYB-AS1,1
P35637,LINC00271,1
P35637,STXBP5-AS1,1
P35637,SYNE1-AS1,1
P35637,SYNJ2-IT1,1
P35637,C6orf99,1
P35637,FNDC1-IT1,1
P35637,AIRN,1
P35637,CAHM,1
P35637,RPS6KA2-IT1,1
P35637,RPS6KA2-AS1,1
P35637,LINC00242,1
P35637,LINC00574,1
P35637,AC093627.7,1
P35637,AC147651.1,1
P35637,AC147651.3,1
P35637,AC093734.1,1
P35637,PSMG3-AS1,1
P35637,AC073316.1,1
P35637,AC092171.4,1
P35637,RNF216-IT1,1
P35637,AC007128.1,1
P35637,AC006150.1,1
P35637,AC006041.1,1
P35637,AC019117.1,1
P35637,AC007091.1,1
P35637,AC099342.1,1
P35637,AC002480.2,1
P35637,AC004947.2,1
P35637,HOTAIRM1,1
P35637,JAZF1-AS1,1
P35637,NPSR1-AS1,1
P35637,AC007349.4,1
P35637,ELMO1-AS1,1
P35637,POU6F2-AS2,1
P35637,POU6F2-AS1,1
P35637,LINC00265,1
P35637,AC004988.1,1
P35637,INHBA-AS1,1
P35637,HECW1-IT1,1
P35637,POLR2J4,1
P35637,LINC00957,1
P35637,SNHG15,1
P35637,AC004870.3,1
P35637,LINC00525,1
P35637,EGFR-AS1,1
P35637,LINC00174,1
P35637,GS1-124K5.4,1
P35637,MAGI2-AS1,1
P35637,MAGI2-AS2,1
P35637,MAGI2-AS3,1
P35637,AC003988.1,1
P35637,AC079799.2,1
P35637,AC003984.1,1
P35637,LINC00972,1
P35637,AC005009.1,1
P35637,AC005009.2,1
P35637,TP53TG1,1
P35637,AC002127.2,1
P35637,STEAP2-AS1,1
P35637,AC002454.1,1
P35637,AC006378.2,1
P35637,AC004012.1,1
P35637,DLX6-AS1,1
P35637,PCOLCE-AS1,1
P35637,LHFPL3-AS1,1
P35637,SLC26A4-AS1,1
P35637,AC073071.1,1
P35637,AC073130.3,1
P35637,AC073130.1,1
P35637,ST7-AS1,1
P35637,ST7-OT4,1
P35637,ST7-AS2,1
P35637,AC000099.1,1
P35637,AC000124.1,1
P35637,AC016831.5,1
P35637,AC016831.6,1
P35637,AC058791.1,1
P35637,AC011625.1,1
P35637,AC024084.1,1
P35637,AC009264.1,1
P35637,NDUFB2-AS1,1
P35637,WEE2-AS1,1
P35637,EPHA1-AS1,1
P35637,AC006004.1,1
P35637,ATP6V0E2-AS1,1
P35637,WDR86-AS1,1
P35637,PRKAG2-AS1,1
P35637,AC009403.2,1
P35637,AC073133.2,1
P35637,AC073133.1,1
P35637,AC006372.4,1
P35637,AC078942.1,1
P35637,LINC00689,1
P35637,AF067845.1,1
P35637,FAM66E,1
P35637,FAM85B,1
P35637,LINC00599,1
P35637,AF131215.6,1
P35637,AF131215.3,1
P35637,AF131215.4,1
P35637,LINC00529,1
P35637,AF131216.5,1
P35637,FAM66D,1
P35637,LINC00681,1
P35637,LZTS1-AS1,1
P35637,AC105206.1,1
P35637,EXTL3-AS1,1
P35637,HMBOX1-IT1,1
P35637,LINC00589,1
P35637,NRG1-IT1,1
P35637,NRG1-IT3,1
P35637,AC026904.1,1
P35637,LINC00968,1
P35637,AC022182.1,1
P35637,SNHG6,1
P35637,STAU2-AS1,1
P35637,ZFHX4-AS1,1
P35637,LINC00534,1
P35637,LINC00535,1
P35637,LINC00536,1
P35637,RAD21-AS1,1
P35637,AC023590.1,1
P35637,HAS2-AS1,1
P35637,FER1L6-AS1,1
P35637,FER1L6-AS2,1
P35637,LINC00964,1
P35637,LINC00861,1
P35637,PCAT1,1
P35637,PVT1,1
P35637,CCDC26,1
P35637,AF230666.2,1
P35637,ZFAT-AS1,1
P35637,AC083843.1,1
P35637,AC083843.2,1
P35637,LINC00051,1
P35637,C8orf31,1
P35637,RHPN1-AS1,1
P35637,AF186192.1,1
P35637,ZNF252P-AS1,1
P35637,GLIS3-AS1,1
P35637,LINC00583,1
P35637,MIR31HG,1
P35637,CDKN2B-AS1,1
P35637,CNTFR-AS1,1
P35637,RMRP,1
P35637,FAM201A,1
P35637,MAMDC2-AS1,1
P35637,SMC5-AS1,1
P35637,PCA3,1
P35637,VPS13A-AS1,1
P35637,DAPK1-IT1,1
P35637,PCAT7,1
P35637,LINC00476,1
P35637,LINC00092,1
P35637,LINC00587,1
P35637,C9orf147,1
P35637,PAPPA-AS2,1
P35637,TTLL11-IT1,1
P35637,MIR600HG,1
P35637,MIR181A2HG,1
P35637,LINC00963,1
P35637,AL590369.1,1
P35637,AL358781.1,1
P35637,COL5A1-AS1,1
P35637,PPP1R26-AS1,1
P35637,SNHG7,1
P35637,ARSD-AS1,1
P35637,PRKX-AS1,1
P35637,WWC3-AS1,1
P35637,FRMPD4-AS1,1
P35637,GS1-600G8.3,1
P35637,GS1-594A7.3,1
P35637,NHS-AS1,1
P35637,PHKA2-AS1,1
P35637,PHEX-AS1,1
P35637,ZFX-AS1,1
P35637,PCYT1B-AS1,1
P35637,GK-IT1,1
P35637,GK-AS1,1
P35637,TAB3-AS1,1
P35637,TAB3-AS2,1
P35637,DMD-AS3,1
P35637,MID1IP1-AS1,1
P35637,CASK-AS1,1
P35637,NDP-AS1,1
P35637,ZNF674-AS1,1
P35637,ZNF630-AS1,1
P35637,SYP-AS1,1
P35637,KDM5C-IT1,1
P35637,SPIN4-AS1,1
P35637,ARHGEF9-IT1,1
P35637,IGBP1-AS2,1
P35637,IGBP1-AS1,1
P35637,DLG3-AS1,1
P35637,PHKA1-AS1,1
P35637,XIST,1
P35637,JPX,1
P35637,PABPC5-AS1,1
P35637,DIAPH2-AS1,1
P35637,TRMT2B-AS1,1
P35637,ARMCX3-AS1,1
P35637,LINC00630,1
P35637,TCEAL3-AS1,1
P35637,MORF4L2-AS1,1
P35637,AMMECR1-IT1,1
P35637,SLC25A5-AS1,1
P35637,XIAP-AS1,1
P35637,HS6ST2-AS1,1
P35637,MIR503HG,1
P35637,LINC00629,1
P35637,LINC00892,1
P35637,FGF13-AS1,1
P35637,LINC00632,1
P35637,SPANXA2-OT1,1
P35637,FMR1-AS1,1
P35637,MAGEA8-AS1,1
P35637,LINC00894,1
P35637,HCFC1-AS1,1
P35637,TMLHE-AS1,1
P35637,ZFY-AS1,1
P35637,LINC00278,1
P35637,LINC00279,1
P35637,TTTY11,1
P35637,TTTY15,1
P35637,NLGN4Y-AS1,1
P35637,TTTY14,1
P35637,TTTY10,1
